,fname,method,url,path_url,request_headers,request_body_trimmed,ok,status_code,reason,response_headers,response_text,elapsed_time,apparent_encoding,encoding
50,C:\githealth\!dicomfiles\dicom-samples\dicomlibrary.com\series-000001\image-000049.dcm,POST,https://dicom-bb-0520.azurewebsites.net/studies,/studies,"{'User-Agent': 'python-requests/2.23.0', 'Accept-Encoding': 'gzip, deflate', 'Accept': 'application/dicom+json', 'Connection': 'keep-alive', 'Content-Type': 'multipart/related; boundary=ef1e099ffd5ace0ba79efa5b52d7fb8e', 'Content-Length': '86902'}","b'--ef1e099ffd5ace0ba79efa5b52d7fb8e\r\nContent-Disposition: form-data; name=""file""; filename=""dicomfile""\r\nContent-Type: application/dicom\r\n\r\n\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'",False,409,Conflict,"{'Content-Length': '234', 'Content-Type': 'application/dicom+json; charset=utf-8', 'Server': 'Microsoft-IIS/10.0', 'Request-Context': 'appId=cid-v1:159feab7-4b5d-4a25-96ff-05c82c711e81', 'X-Content-Type-Options': 'nosniff', 'X-Powered-By': 'ASP.NET', 'Date': 'Wed, 20 May 2020 22:07:55 GMT'}","{""00081198"":{""vr"":""SQ"",""Value"":[{""00081150"":{""vr"":""UI"",""Value"":[""1.2.840.10008.5.1.4.1.1.2""]},""00081155"":{""vr"":""UI"",""Value"":[""1.2.826.0.1.3680043.8.1055.1.20111102150802122.80042513.38287262""]},""00081197"":{""vr"":""US"",""Value"":[272]}}]}}",0 days 00:00:00.183190000,ascii,utf-8
51,C:\githealth\!dicomfiles\dicom-samples\dicomlibrary.com\series-000001\image-000050.dcm,POST,https://dicom-bb-0520.azurewebsites.net/studies,/studies,"{'User-Agent': 'python-requests/2.23.0', 'Accept-Encoding': 'gzip, deflate', 'Accept': 'application/dicom+json', 'Connection': 'keep-alive', 'Content-Type': 'multipart/related; boundary=266e20e7e4b8eaa5af59300ee340931d', 'Content-Length': '91318'}","b'--266e20e7e4b8eaa5af59300ee340931d\r\nContent-Disposition: form-data; name=""file""; filename=""dicomfile""\r\nContent-Type: application/dicom\r\n\r\n\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'",False,409,Conflict,"{'Content-Length': '234', 'Content-Type': 'application/dicom+json; charset=utf-8', 'Server': 'Microsoft-IIS/10.0', 'Request-Context': 'appId=cid-v1:159feab7-4b5d-4a25-96ff-05c82c711e81', 'X-Content-Type-Options': 'nosniff', 'X-Powered-By': 'ASP.NET', 'Date': 'Wed, 20 May 2020 22:07:55 GMT'}","{""00081198"":{""vr"":""SQ"",""Value"":[{""00081150"":{""vr"":""UI"",""Value"":[""1.2.840.10008.5.1.4.1.1.2""]},""00081155"":{""vr"":""UI"",""Value"":[""1.2.826.0.1.3680043.8.1055.1.20111102150802184.89314360.87395072""]},""00081197"":{""vr"":""US"",""Value"":[272]}}]}}",0 days 00:00:00.196644000,ascii,utf-8
52,C:\githealth\!dicomfiles\dicom-samples\dicomlibrary.com\series-000001\image-000051.dcm,POST,https://dicom-bb-0520.azurewebsites.net/studies,/studies,"{'User-Agent': 'python-requests/2.23.0', 'Accept-Encoding': 'gzip, deflate', 'Accept': 'application/dicom+json', 'Connection': 'keep-alive', 'Content-Type': 'multipart/related; boundary=3b60713778bb4507cdb680b028834cfd', 'Content-Length': '91674'}","b'--3b60713778bb4507cdb680b028834cfd\r\nContent-Disposition: form-data; name=""file""; filename=""dicomfile""\r\nContent-Type: application/dicom\r\n\r\n\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'",False,409,Conflict,"{'Content-Length': '234', 'Content-Type': 'application/dicom+json; charset=utf-8', 'Server': 'Microsoft-IIS/10.0', 'Request-Context': 'appId=cid-v1:159feab7-4b5d-4a25-96ff-05c82c711e81', 'X-Content-Type-Options': 'nosniff', 'X-Powered-By': 'ASP.NET', 'Date': 'Wed, 20 May 2020 22:07:56 GMT'}","{""00081198"":{""vr"":""SQ"",""Value"":[{""00081150"":{""vr"":""UI"",""Value"":[""1.2.840.10008.5.1.4.1.1.2""]},""00081155"":{""vr"":""UI"",""Value"":[""1.2.826.0.1.3680043.8.1055.1.20111102150802263.49990733.81559443""]},""00081197"":{""vr"":""US"",""Value"":[272]}}]}}",0 days 00:00:00.384680000,ascii,utf-8
53,C:\githealth\!dicomfiles\dicom-samples\dicomlibrary.com\series-000001\image-000052.dcm,POST,https://dicom-bb-0520.azurewebsites.net/studies,/studies,"{'User-Agent': 'python-requests/2.23.0', 'Accept-Encoding': 'gzip, deflate', 'Accept': 'application/dicom+json', 'Connection': 'keep-alive', 'Content-Type': 'multipart/related; boundary=557d5f4b1062f170ff9a0a9dad07ccaf', 'Content-Length': '91086'}","b'--557d5f4b1062f170ff9a0a9dad07ccaf\r\nContent-Disposition: form-data; name=""file""; filename=""dicomfile""\r\nContent-Type: application/dicom\r\n\r\n\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'",False,409,Conflict,"{'Content-Length': '234', 'Content-Type': 'application/dicom+json; charset=utf-8', 'Server': 'Microsoft-IIS/10.0', 'Request-Context': 'appId=cid-v1:159feab7-4b5d-4a25-96ff-05c82c711e81', 'X-Content-Type-Options': 'nosniff', 'X-Powered-By': 'ASP.NET', 'Date': 'Wed, 20 May 2020 22:07:56 GMT'}","{""00081198"":{""vr"":""SQ"",""Value"":[{""00081150"":{""vr"":""UI"",""Value"":[""1.2.840.10008.5.1.4.1.1.2""]},""00081155"":{""vr"":""UI"",""Value"":[""1.2.826.0.1.3680043.8.1055.1.20111102150802325.15896520.87783136""]},""00081197"":{""vr"":""US"",""Value"":[272]}}]}}",0 days 00:00:00.230870000,ascii,utf-8
54,C:\githealth\!dicomfiles\dicom-samples\dicomlibrary.com\series-000001\image-000053.dcm,POST,https://dicom-bb-0520.azurewebsites.net/studies,/studies,"{'User-Agent': 'python-requests/2.23.0', 'Accept-Encoding': 'gzip, deflate', 'Accept': 'application/dicom+json', 'Connection': 'keep-alive', 'Content-Type': 'multipart/related; boundary=8cc4b10120ddb61beb019c851ee448a2', 'Content-Length': '91048'}","b'--8cc4b10120ddb61beb019c851ee448a2\r\nContent-Disposition: form-data; name=""file""; filename=""dicomfile""\r\nContent-Type: application/dicom\r\n\r\n\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'",False,409,Conflict,"{'Content-Length': '234', 'Content-Type': 'application/dicom+json; charset=utf-8', 'Server': 'Microsoft-IIS/10.0', 'Request-Context': 'appId=cid-v1:159feab7-4b5d-4a25-96ff-05c82c711e81', 'X-Content-Type-Options': 'nosniff', 'X-Powered-By': 'ASP.NET', 'Date': 'Wed, 20 May 2020 22:07:56 GMT'}","{""00081198"":{""vr"":""SQ"",""Value"":[{""00081150"":{""vr"":""UI"",""Value"":[""1.2.840.10008.5.1.4.1.1.2""]},""00081155"":{""vr"":""UI"",""Value"":[""1.2.826.0.1.3680043.8.1055.1.20111102150802403.75419844.25006811""]},""00081197"":{""vr"":""US"",""Value"":[272]}}]}}",0 days 00:00:00.238303000,ascii,utf-8
55,C:\githealth\!dicomfiles\dicom-samples\dicomlibrary.com\series-000001\image-000054.dcm,POST,https://dicom-bb-0520.azurewebsites.net/studies,/studies,"{'User-Agent': 'python-requests/2.23.0', 'Accept-Encoding': 'gzip, deflate', 'Accept': 'application/dicom+json', 'Connection': 'keep-alive', 'Content-Type': 'multipart/related; boundary=4b600e555e9886d80b992d0b1e733ce4', 'Content-Length': '90906'}","b'--4b600e555e9886d80b992d0b1e733ce4\r\nContent-Disposition: form-data; name=""file""; filename=""dicomfile""\r\nContent-Type: application/dicom\r\n\r\n\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'",False,409,Conflict,"{'Content-Length': '234', 'Content-Type': 'application/dicom+json; charset=utf-8', 'Server': 'Microsoft-IIS/10.0', 'Request-Context': 'appId=cid-v1:159feab7-4b5d-4a25-96ff-05c82c711e81', 'X-Content-Type-Options': 'nosniff', 'X-Powered-By': 'ASP.NET', 'Date': 'Wed, 20 May 2020 22:07:56 GMT'}","{""00081198"":{""vr"":""SQ"",""Value"":[{""00081150"":{""vr"":""UI"",""Value"":[""1.2.840.10008.5.1.4.1.1.2""]},""00081155"":{""vr"":""UI"",""Value"":[""1.2.826.0.1.3680043.8.1055.1.20111102150802466.45129433.36549728""]},""00081197"":{""vr"":""US"",""Value"":[272]}}]}}",0 days 00:00:00.262540000,ascii,utf-8
56,C:\githealth\!dicomfiles\dicom-samples\dicomlibrary.com\series-000001\image-000055.dcm,POST,https://dicom-bb-0520.azurewebsites.net/studies,/studies,"{'User-Agent': 'python-requests/2.23.0', 'Accept-Encoding': 'gzip, deflate', 'Accept': 'application/dicom+json', 'Connection': 'keep-alive', 'Content-Type': 'multipart/related; boundary=08be46b9fdcd23482e69f479dcde8c69', 'Content-Length': '90876'}","b'--08be46b9fdcd23482e69f479dcde8c69\r\nContent-Disposition: form-data; name=""file""; filename=""dicomfile""\r\nContent-Type: application/dicom\r\n\r\n\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'",False,409,Conflict,"{'Content-Length': '234', 'Content-Type': 'application/dicom+json; charset=utf-8', 'Server': 'Microsoft-IIS/10.0', 'Request-Context': 'appId=cid-v1:159feab7-4b5d-4a25-96ff-05c82c711e81', 'X-Content-Type-Options': 'nosniff', 'X-Powered-By': 'ASP.NET', 'Date': 'Wed, 20 May 2020 22:07:56 GMT'}","{""00081198"":{""vr"":""SQ"",""Value"":[{""00081150"":{""vr"":""UI"",""Value"":[""1.2.840.10008.5.1.4.1.1.2""]},""00081155"":{""vr"":""UI"",""Value"":[""1.2.826.0.1.3680043.8.1055.1.20111102150802528.16611066.79688373""]},""00081197"":{""vr"":""US"",""Value"":[272]}}]}}",0 days 00:00:00.185863000,ascii,utf-8
57,C:\githealth\!dicomfiles\dicom-samples\dicomlibrary.com\series-000001\image-000056.dcm,POST,https://dicom-bb-0520.azurewebsites.net/studies,/studies,"{'User-Agent': 'python-requests/2.23.0', 'Accept-Encoding': 'gzip, deflate', 'Accept': 'application/dicom+json', 'Connection': 'keep-alive', 'Content-Type': 'multipart/related; boundary=e2fb3a18bad43473088f442c797750f6', 'Content-Length': '90984'}","b'--e2fb3a18bad43473088f442c797750f6\r\nContent-Disposition: form-data; name=""file""; filename=""dicomfile""\r\nContent-Type: application/dicom\r\n\r\n\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'",False,409,Conflict,"{'Content-Length': '234', 'Content-Type': 'application/dicom+json; charset=utf-8', 'Server': 'Microsoft-IIS/10.0', 'Request-Context': 'appId=cid-v1:159feab7-4b5d-4a25-96ff-05c82c711e81', 'X-Content-Type-Options': 'nosniff', 'X-Powered-By': 'ASP.NET', 'Date': 'Wed, 20 May 2020 22:07:57 GMT'}","{""00081198"":{""vr"":""SQ"",""Value"":[{""00081150"":{""vr"":""UI"",""Value"":[""1.2.840.10008.5.1.4.1.1.2""]},""00081155"":{""vr"":""UI"",""Value"":[""1.2.826.0.1.3680043.8.1055.1.20111102150802606.45751558.95356566""]},""00081197"":{""vr"":""US"",""Value"":[272]}}]}}",0 days 00:00:00.210599000,ascii,utf-8
58,C:\githealth\!dicomfiles\dicom-samples\dicomlibrary.com\series-000001\image-000057.dcm,POST,https://dicom-bb-0520.azurewebsites.net/studies,/studies,"{'User-Agent': 'python-requests/2.23.0', 'Accept-Encoding': 'gzip, deflate', 'Accept': 'application/dicom+json', 'Connection': 'keep-alive', 'Content-Type': 'multipart/related; boundary=3f2b02386e1aa65e7e139c9fdf1cb57b', 'Content-Length': '91562'}","b'--3f2b02386e1aa65e7e139c9fdf1cb57b\r\nContent-Disposition: form-data; name=""file""; filename=""dicomfile""\r\nContent-Type: application/dicom\r\n\r\n\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'",False,409,Conflict,"{'Content-Length': '234', 'Content-Type': 'application/dicom+json; charset=utf-8', 'Server': 'Microsoft-IIS/10.0', 'Request-Context': 'appId=cid-v1:159feab7-4b5d-4a25-96ff-05c82c711e81', 'X-Content-Type-Options': 'nosniff', 'X-Powered-By': 'ASP.NET', 'Date': 'Wed, 20 May 2020 22:07:57 GMT'}","{""00081198"":{""vr"":""SQ"",""Value"":[{""00081150"":{""vr"":""UI"",""Value"":[""1.2.840.10008.5.1.4.1.1.2""]},""00081155"":{""vr"":""UI"",""Value"":[""1.2.826.0.1.3680043.8.1055.1.20111102150802684.27754839.08485096""]},""00081197"":{""vr"":""US"",""Value"":[272]}}]}}",0 days 00:00:00.191161000,ascii,utf-8
59,C:\githealth\!dicomfiles\dicom-samples\dicomlibrary.com\series-000001\image-000058.dcm,POST,https://dicom-bb-0520.azurewebsites.net/studies,/studies,"{'User-Agent': 'python-requests/2.23.0', 'Accept-Encoding': 'gzip, deflate', 'Accept': 'application/dicom+json', 'Connection': 'keep-alive', 'Content-Type': 'multipart/related; boundary=a84a5075146c231989d8076b69be6444', 'Content-Length': '90706'}","b'--a84a5075146c231989d8076b69be6444\r\nContent-Disposition: form-data; name=""file""; filename=""dicomfile""\r\nContent-Type: application/dicom\r\n\r\n\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'",False,409,Conflict,"{'Content-Length': '234', 'Content-Type': 'application/dicom+json; charset=utf-8', 'Server': 'Microsoft-IIS/10.0', 'Request-Context': 'appId=cid-v1:159feab7-4b5d-4a25-96ff-05c82c711e81', 'X-Content-Type-Options': 'nosniff', 'X-Powered-By': 'ASP.NET', 'Date': 'Wed, 20 May 2020 22:07:57 GMT'}","{""00081198"":{""vr"":""SQ"",""Value"":[{""00081150"":{""vr"":""UI"",""Value"":[""1.2.840.10008.5.1.4.1.1.2""]},""00081155"":{""vr"":""UI"",""Value"":[""1.2.826.0.1.3680043.8.1055.1.20111102150802747.06572456.26128086""]},""00081197"":{""vr"":""US"",""Value"":[272]}}]}}",0 days 00:00:00.207123000,ascii,utf-8
60,C:\githealth\!dicomfiles\dicom-samples\dicomlibrary.com\series-000001\image-000059.dcm,POST,https://dicom-bb-0520.azurewebsites.net/studies,/studies,"{'User-Agent': 'python-requests/2.23.0', 'Accept-Encoding': 'gzip, deflate', 'Accept': 'application/dicom+json', 'Connection': 'keep-alive', 'Content-Type': 'multipart/related; boundary=baeab0541be1e460c787703902d27440', 'Content-Length': '91956'}","b'--baeab0541be1e460c787703902d27440\r\nContent-Disposition: form-data; name=""file""; filename=""dicomfile""\r\nContent-Type: application/dicom\r\n\r\n\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'",False,409,Conflict,"{'Content-Length': '234', 'Content-Type': 'application/dicom+json; charset=utf-8', 'Server': 'Microsoft-IIS/10.0', 'Request-Context': 'appId=cid-v1:159feab7-4b5d-4a25-96ff-05c82c711e81', 'X-Content-Type-Options': 'nosniff', 'X-Powered-By': 'ASP.NET', 'Date': 'Wed, 20 May 2020 22:07:57 GMT'}","{""00081198"":{""vr"":""SQ"",""Value"":[{""00081150"":{""vr"":""UI"",""Value"":[""1.2.840.10008.5.1.4.1.1.2""]},""00081155"":{""vr"":""UI"",""Value"":[""1.2.826.0.1.3680043.8.1055.1.20111102150802809.73030440.14565780""]},""00081197"":{""vr"":""US"",""Value"":[272]}}]}}",0 days 00:00:00.187551000,ascii,utf-8
61,C:\githealth\!dicomfiles\dicom-samples\dicomlibrary.com\series-000001\image-000060.dcm,POST,https://dicom-bb-0520.azurewebsites.net/studies,/studies,"{'User-Agent': 'python-requests/2.23.0', 'Accept-Encoding': 'gzip, deflate', 'Accept': 'application/dicom+json', 'Connection': 'keep-alive', 'Content-Type': 'multipart/related; boundary=caf7aa870ffbf28601ecda6282f8df3f', 'Content-Length': '88610'}","b'--caf7aa870ffbf28601ecda6282f8df3f\r\nContent-Disposition: form-data; name=""file""; filename=""dicomfile""\r\nContent-Type: application/dicom\r\n\r\n\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'",False,409,Conflict,"{'Content-Length': '234', 'Content-Type': 'application/dicom+json; charset=utf-8', 'Server': 'Microsoft-IIS/10.0', 'Request-Context': 'appId=cid-v1:159feab7-4b5d-4a25-96ff-05c82c711e81', 'X-Content-Type-Options': 'nosniff', 'X-Powered-By': 'ASP.NET', 'Date': 'Wed, 20 May 2020 22:07:57 GMT'}","{""00081198"":{""vr"":""SQ"",""Value"":[{""00081150"":{""vr"":""UI"",""Value"":[""1.2.840.10008.5.1.4.1.1.2""]},""00081155"":{""vr"":""UI"",""Value"":[""1.2.826.0.1.3680043.8.1055.1.20111102150802872.76677646.65738437""]},""00081197"":{""vr"":""US"",""Value"":[272]}}]}}",0 days 00:00:00.178585000,ascii,utf-8
62,C:\githealth\!dicomfiles\dicom-samples\dicomlibrary.com\series-000001\image-000061.dcm,POST,https://dicom-bb-0520.azurewebsites.net/studies,/studies,"{'User-Agent': 'python-requests/2.23.0', 'Accept-Encoding': 'gzip, deflate', 'Accept': 'application/dicom+json', 'Connection': 'keep-alive', 'Content-Type': 'multipart/related; boundary=083da2f84fa794c94a603c9e681575e2', 'Content-Length': '90648'}","b'--083da2f84fa794c94a603c9e681575e2\r\nContent-Disposition: form-data; name=""file""; filename=""dicomfile""\r\nContent-Type: application/dicom\r\n\r\n\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'",False,409,Conflict,"{'Content-Length': '234', 'Content-Type': 'application/dicom+json; charset=utf-8', 'Server': 'Microsoft-IIS/10.0', 'Request-Context': 'appId=cid-v1:159feab7-4b5d-4a25-96ff-05c82c711e81', 'X-Content-Type-Options': 'nosniff', 'X-Powered-By': 'ASP.NET', 'Date': 'Wed, 20 May 2020 22:07:58 GMT'}","{""00081198"":{""vr"":""SQ"",""Value"":[{""00081150"":{""vr"":""UI"",""Value"":[""1.2.840.10008.5.1.4.1.1.2""]},""00081155"":{""vr"":""UI"",""Value"":[""1.2.826.0.1.3680043.8.1055.1.20111102150802934.39339439.10127867""]},""00081197"":{""vr"":""US"",""Value"":[272]}}]}}",0 days 00:00:00.186887000,ascii,utf-8
63,C:\githealth\!dicomfiles\dicom-samples\dicomlibrary.com\series-000001\image-000062.dcm,POST,https://dicom-bb-0520.azurewebsites.net/studies,/studies,"{'User-Agent': 'python-requests/2.23.0', 'Accept-Encoding': 'gzip, deflate', 'Accept': 'application/dicom+json', 'Connection': 'keep-alive', 'Content-Type': 'multipart/related; boundary=0effb3262d60a124f41ff216fe6ff8f8', 'Content-Length': '95008'}","b'--0effb3262d60a124f41ff216fe6ff8f8\r\nContent-Disposition: form-data; name=""file""; filename=""dicomfile""\r\nContent-Type: application/dicom\r\n\r\n\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'",False,409,Conflict,"{'Content-Length': '234', 'Content-Type': 'application/dicom+json; charset=utf-8', 'Server': 'Microsoft-IIS/10.0', 'Request-Context': 'appId=cid-v1:159feab7-4b5d-4a25-96ff-05c82c711e81', 'X-Content-Type-Options': 'nosniff', 'X-Powered-By': 'ASP.NET', 'Date': 'Wed, 20 May 2020 22:07:58 GMT'}","{""00081198"":{""vr"":""SQ"",""Value"":[{""00081150"":{""vr"":""UI"",""Value"":[""1.2.840.10008.5.1.4.1.1.2""]},""00081155"":{""vr"":""UI"",""Value"":[""1.2.826.0.1.3680043.8.1055.1.20111102150803013.49655057.07658544""]},""00081197"":{""vr"":""US"",""Value"":[272]}}]}}",0 days 00:00:00.237342000,ascii,utf-8
64,C:\githealth\!dicomfiles\dicom-samples\dicomlibrary.com\series-000001\image-000063.dcm,POST,https://dicom-bb-0520.azurewebsites.net/studies,/studies,"{'User-Agent': 'python-requests/2.23.0', 'Accept-Encoding': 'gzip, deflate', 'Accept': 'application/dicom+json', 'Connection': 'keep-alive', 'Content-Type': 'multipart/related; boundary=ae6de2c3dbaeec043181146cfa92fca4', 'Content-Length': '90224'}","b'--ae6de2c3dbaeec043181146cfa92fca4\r\nContent-Disposition: form-data; name=""file""; filename=""dicomfile""\r\nContent-Type: application/dicom\r\n\r\n\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'",False,409,Conflict,"{'Content-Length': '234', 'Content-Type': 'application/dicom+json; charset=utf-8', 'Server': 'Microsoft-IIS/10.0', 'Request-Context': 'appId=cid-v1:159feab7-4b5d-4a25-96ff-05c82c711e81', 'X-Content-Type-Options': 'nosniff', 'X-Powered-By': 'ASP.NET', 'Date': 'Wed, 20 May 2020 22:07:58 GMT'}","{""00081198"":{""vr"":""SQ"",""Value"":[{""00081150"":{""vr"":""UI"",""Value"":[""1.2.840.10008.5.1.4.1.1.2""]},""00081155"":{""vr"":""UI"",""Value"":[""1.2.826.0.1.3680043.8.1055.1.20111102150803075.11411663.90536499""]},""00081197"":{""vr"":""US"",""Value"":[272]}}]}}",0 days 00:00:00.250486000,ascii,utf-8
65,C:\githealth\!dicomfiles\dicom-samples\dicomlibrary.com\series-000001\image-000064.dcm,POST,https://dicom-bb-0520.azurewebsites.net/studies,/studies,"{'User-Agent': 'python-requests/2.23.0', 'Accept-Encoding': 'gzip, deflate', 'Accept': 'application/dicom+json', 'Connection': 'keep-alive', 'Content-Type': 'multipart/related; boundary=a20755a716365edd63a260c2b11f2e16', 'Content-Length': '90654'}","b'--a20755a716365edd63a260c2b11f2e16\r\nContent-Disposition: form-data; name=""file""; filename=""dicomfile""\r\nContent-Type: application/dicom\r\n\r\n\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'",False,409,Conflict,"{'Content-Length': '234', 'Content-Type': 'application/dicom+json; charset=utf-8', 'Server': 'Microsoft-IIS/10.0', 'Request-Context': 'appId=cid-v1:159feab7-4b5d-4a25-96ff-05c82c711e81', 'X-Content-Type-Options': 'nosniff', 'X-Powered-By': 'ASP.NET', 'Date': 'Wed, 20 May 2020 22:07:59 GMT'}","{""00081198"":{""vr"":""SQ"",""Value"":[{""00081150"":{""vr"":""UI"",""Value"":[""1.2.840.10008.5.1.4.1.1.2""]},""00081155"":{""vr"":""UI"",""Value"":[""1.2.826.0.1.3680043.8.1055.1.20111102150803169.91721643.64300986""]},""00081197"":{""vr"":""US"",""Value"":[272]}}]}}",0 days 00:00:00.199991000,ascii,utf-8
66,C:\githealth\!dicomfiles\dicom-samples\dicomlibrary.com\series-000001\image-000065.dcm,POST,https://dicom-bb-0520.azurewebsites.net/studies,/studies,"{'User-Agent': 'python-requests/2.23.0', 'Accept-Encoding': 'gzip, deflate', 'Accept': 'application/dicom+json', 'Connection': 'keep-alive', 'Content-Type': 'multipart/related; boundary=3f29a173b7213e11b38faee251fdea7f', 'Content-Length': '89750'}","b'--3f29a173b7213e11b38faee251fdea7f\r\nContent-Disposition: form-data; name=""file""; filename=""dicomfile""\r\nContent-Type: application/dicom\r\n\r\n\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'",False,409,Conflict,"{'Content-Length': '234', 'Content-Type': 'application/dicom+json; charset=utf-8', 'Server': 'Microsoft-IIS/10.0', 'Request-Context': 'appId=cid-v1:159feab7-4b5d-4a25-96ff-05c82c711e81', 'X-Content-Type-Options': 'nosniff', 'X-Powered-By': 'ASP.NET', 'Date': 'Wed, 20 May 2020 22:07:59 GMT'}","{""00081198"":{""vr"":""SQ"",""Value"":[{""00081150"":{""vr"":""UI"",""Value"":[""1.2.840.10008.5.1.4.1.1.2""]},""00081155"":{""vr"":""UI"",""Value"":[""1.2.826.0.1.3680043.8.1055.1.20111102150803669.46040088.17300835""]},""00081197"":{""vr"":""US"",""Value"":[272]}}]}}",0 days 00:00:00.242895000,ascii,utf-8
67,C:\githealth\!dicomfiles\dicom-samples\dicomlibrary.com\series-000001\image-000066.dcm,POST,https://dicom-bb-0520.azurewebsites.net/studies,/studies,"{'User-Agent': 'python-requests/2.23.0', 'Accept-Encoding': 'gzip, deflate', 'Accept': 'application/dicom+json', 'Connection': 'keep-alive', 'Content-Type': 'multipart/related; boundary=e130cdb87d79c6d85ec5481e018b4905', 'Content-Length': '90598'}","b'--e130cdb87d79c6d85ec5481e018b4905\r\nContent-Disposition: form-data; name=""file""; filename=""dicomfile""\r\nContent-Type: application/dicom\r\n\r\n\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'",False,409,Conflict,"{'Content-Length': '234', 'Content-Type': 'application/dicom+json; charset=utf-8', 'Server': 'Microsoft-IIS/10.0', 'Request-Context': 'appId=cid-v1:159feab7-4b5d-4a25-96ff-05c82c711e81', 'X-Content-Type-Options': 'nosniff', 'X-Powered-By': 'ASP.NET', 'Date': 'Wed, 20 May 2020 22:07:59 GMT'}","{""00081198"":{""vr"":""SQ"",""Value"":[{""00081150"":{""vr"":""UI"",""Value"":[""1.2.840.10008.5.1.4.1.1.2""]},""00081155"":{""vr"":""UI"",""Value"":[""1.2.826.0.1.3680043.8.1055.1.20111102150804200.01759274.37369436""]},""00081197"":{""vr"":""US"",""Value"":[272]}}]}}",0 days 00:00:00.179741000,ascii,utf-8
68,C:\githealth\!dicomfiles\dicom-samples\dicomlibrary.com\series-000001\image-000067.dcm,POST,https://dicom-bb-0520.azurewebsites.net/studies,/studies,"{'User-Agent': 'python-requests/2.23.0', 'Accept-Encoding': 'gzip, deflate', 'Accept': 'application/dicom+json', 'Connection': 'keep-alive', 'Content-Type': 'multipart/related; boundary=92dfd223082c255ab257f7bbf59ae2ff', 'Content-Length': '85922'}","b'--92dfd223082c255ab257f7bbf59ae2ff\r\nContent-Disposition: form-data; name=""file""; filename=""dicomfile""\r\nContent-Type: application/dicom\r\n\r\n\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'",False,409,Conflict,"{'Content-Length': '234', 'Content-Type': 'application/dicom+json; charset=utf-8', 'Server': 'Microsoft-IIS/10.0', 'Request-Context': 'appId=cid-v1:159feab7-4b5d-4a25-96ff-05c82c711e81', 'X-Content-Type-Options': 'nosniff', 'X-Powered-By': 'ASP.NET', 'Date': 'Wed, 20 May 2020 22:07:59 GMT'}","{""00081198"":{""vr"":""SQ"",""Value"":[{""00081150"":{""vr"":""UI"",""Value"":[""1.2.840.10008.5.1.4.1.1.2""]},""00081155"":{""vr"":""UI"",""Value"":[""1.2.826.0.1.3680043.8.1055.1.20111102150804716.78174251.23615372""]},""00081197"":{""vr"":""US"",""Value"":[272]}}]}}",0 days 00:00:00.196902000,ascii,utf-8
69,C:\githealth\!dicomfiles\dicom-samples\dicomlibrary.com\series-000001\image-000068.dcm,POST,https://dicom-bb-0520.azurewebsites.net/studies,/studies,"{'User-Agent': 'python-requests/2.23.0', 'Accept-Encoding': 'gzip, deflate', 'Accept': 'application/dicom+json', 'Connection': 'keep-alive', 'Content-Type': 'multipart/related; boundary=d59f74fbfbacc41d4cc6dd62587c5c5b', 'Content-Length': '89306'}","b'--d59f74fbfbacc41d4cc6dd62587c5c5b\r\nContent-Disposition: form-data; name=""file""; filename=""dicomfile""\r\nContent-Type: application/dicom\r\n\r\n\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'",False,409,Conflict,"{'Content-Length': '234', 'Content-Type': 'application/dicom+json; charset=utf-8', 'Server': 'Microsoft-IIS/10.0', 'Request-Context': 'appId=cid-v1:159feab7-4b5d-4a25-96ff-05c82c711e81', 'X-Content-Type-Options': 'nosniff', 'X-Powered-By': 'ASP.NET', 'Date': 'Wed, 20 May 2020 22:07:59 GMT'}","{""00081198"":{""vr"":""SQ"",""Value"":[{""00081150"":{""vr"":""UI"",""Value"":[""1.2.840.10008.5.1.4.1.1.2""]},""00081155"":{""vr"":""UI"",""Value"":[""1.2.826.0.1.3680043.8.1055.1.20111102150805231.17173640.02912242""]},""00081197"":{""vr"":""US"",""Value"":[272]}}]}}",0 days 00:00:00.196457000,ascii,utf-8
